week_number,week_commencing,channel_name,store_id,style_code,description,season,category,colour,size,EAN,sales_units,sales_value,retail_price,cost,returns_units,returns_value,gross_sales_units,gross_sales_value,stock_units,brand,gender,replenishment_units,on_order_units
11,2025-03-17,Amazon UK,AMZ-001,URB-W-1040,Camel Accessorie,SS25,Accessories,White,M,5000000104000,1,90.73,90.73,25.83,0,0.0,1,90.73,145,UrbanEdge,Women,5,99
11,2025-03-17,JD Sports,JDS-001,URB-W-1040,Camel Accessorie,SS25,Accessories,White,XXL,5000000104000,1,90.73,90.73,25.83,0,0.0,1,90.73,83,UrbanEdge,Women,2,51
11,2025-03-17,Zalando,ZAL-001,URB-W-1040,Camel Accessorie,SS25,Accessories,White,M,5000000104000,7,635.11,90.73,25.83,1,90.73,8,725.84,163,UrbanEdge,Women,42,5
11,2025-03-17,ASOS,ASO-001,URB-W-1040,Camel Accessorie,SS25,Accessories,White,M,5000000104000,1,90.73,90.73,25.83,0,0.0,1,90.73,105,UrbanEdge,Women,4,74
11,2025-03-17,JD Sports,JDS-001,URB-W-1041,Olive Accessorie,SS25,Accessories,Camel,S,5000000104100,2,32.98,16.49,6.56,0,0.0,2,32.98,79,UrbanEdge,Women,8,92
11,2025-03-17,Very,VRY-001,URB-W-1041,Olive Accessorie,SS25,Accessories,Camel,L,5000000104100,3,49.47,16.49,6.56,0,0.0,3,49.47,123,UrbanEdge,Women,29,54
11,2025-03-17,Zalando,ZAL-001,URB-W-1041,Olive Accessorie,SS25,Accessories,Camel,XL,5000000104100,4,65.96,16.49,6.56,0,0.0,4,65.96,142,UrbanEdge,Women,16,29
11,2025-03-17,ASOS,ASO-001,URB-W-1041,Olive Accessorie,SS25,Accessories,Camel,XXL,5000000104100,4,65.96,16.49,6.56,0,0.0,4,65.96,156,UrbanEdge,Women,23,98
11,2025-03-17,eBay UK,EBY-001,URB-W-1042,Black Accessorie,AW25,Accessories,Grey,XL,5000000104200,5,134.9,26.98,9.89,0,0.0,5,134.9,188,UrbanEdge,Women,0,65
11,2025-03-17,Zalando,ZAL-001,URB-W-1042,Black Accessorie,AW25,Accessories,Grey,S,5000000104200,11,296.78,26.98,9.89,0,0.0,11,296.78,157,UrbanEdge,Women,41,21
11,2025-03-17,JD Sports,JDS-001,URB-W-1042,Black Accessorie,AW25,Accessories,Grey,XS,5000000104200,2,53.96,26.98,9.89,0,0.0,2,53.96,118,UrbanEdge,Women,23,26
11,2025-03-17,Amazon UK,AMZ-001,URB-W-1042,Black Accessorie,AW25,Accessories,Grey,M,5000000104200,3,80.94,26.98,9.89,0,0.0,3,80.94,57,UrbanEdge,Women,37,84
11,2025-03-17,ASOS,ASO-001,URB-W-1042,Black Accessorie,AW25,Accessories,Grey,XL,5000000104200,3,80.94,26.98,9.89,0,0.0,3,80.94,104,UrbanEdge,Women,4,13
11,2025-03-17,Next,NXT-001,URB-W-1042,Black Accessorie,AW25,Accessories,Grey,M,5000000104200,2,53.96,26.98,9.89,0,0.0,2,53.96,109,UrbanEdge,Women,8,62
11,2025-03-17,Very,VRY-001,URB-W-1042,Black Accessorie,AW25,Accessories,Grey,L,5000000104200,4,107.92,26.98,9.89,0,0.0,4,107.92,122,UrbanEdge,Women,39,75
11,2025-03-17,Very,VRY-001,URB-W-1043,Beige Accessorie,SS25,Accessories,Blue,XL,5000000104300,7,384.58,54.94,19.63,1,54.94,8,439.52,78,UrbanEdge,Women,6,54
11,2025-03-17,Next,NXT-001,URB-W-1043,Beige Accessorie,SS25,Accessories,Blue,XS,5000000104300,7,384.58,54.94,19.63,0,0.0,7,384.58,14,UrbanEdge,Women,49,43
11,2025-03-17,JD Sports,JDS-001,URB-W-1043,Beige Accessorie,SS25,Accessories,Blue,XXL,5000000104300,0,0.0,54.94,19.63,0,0.0,0,0.0,38,UrbanEdge,Women,7,77
11,2025-03-17,ASOS,ASO-001,URB-W-1043,Beige Accessorie,SS25,Accessories,Blue,S,5000000104300,1,54.94,54.94,19.63,0,0.0,1,54.94,186,UrbanEdge,Women,39,35
11,2025-03-17,Amazon UK,AMZ-001,URB-W-1043,Beige Accessorie,SS25,Accessories,Blue,XXL,5000000104300,2,109.88,54.94,19.63,0,0.0,2,109.88,93,UrbanEdge,Women,30,10
11,2025-03-17,eBay UK,EBY-001,URB-W-1043,Beige Accessorie,SS25,Accessories,Blue,M,5000000104300,4,219.76,54.94,19.63,0,0.0,4,219.76,76,UrbanEdge,Women,45,64
11,2025-03-17,ASOS,ASO-001,URB-M-1044,Navy Accessorie,SS26,Accessories,White,XXL,5000000104400,4,125.76,31.44,12.38,0,0.0,4,125.76,62,UrbanEdge,Men,17,3
11,2025-03-17,Zalando,ZAL-001,URB-M-1044,Navy Accessorie,SS26,Accessories,White,XS,5000000104400,2,62.88,31.44,12.38,0,0.0,2,62.88,108,UrbanEdge,Men,5,0
11,2025-03-17,eBay UK,EBY-001,URB-M-1044,Navy Accessorie,SS26,Accessories,White,XL,5000000104400,1,31.44,31.44,12.38,0,0.0,1,31.44,190,UrbanEdge,Men,36,4
11,2025-03-17,Next,NXT-001,URB-M-1044,Navy Accessorie,SS26,Accessories,White,M,5000000104400,1,31.44,31.44,12.38,0,0.0,1,31.44,112,UrbanEdge,Men,15,74
11,2025-03-17,Very,VRY-001,URB-M-1044,Navy Accessorie,SS26,Accessories,White,XS,5000000104400,5,157.2,31.44,12.38,0,0.0,5,157.2,151,UrbanEdge,Men,16,11
11,2025-03-17,JD Sports,JDS-001,URB-M-1044,Navy Accessorie,SS26,Accessories,White,XL,5000000104400,6,188.64,31.44,12.38,0,0.0,6,188.64,12,UrbanEdge,Men,0,90
11,2025-03-17,Zalando,ZAL-001,URB-M-1045,Red Accessorie,AW25,Accessories,White,XXL,5000000104500,6,433.08,72.18,21.72,0,0.0,6,433.08,121,UrbanEdge,Men,22,81
11,2025-03-17,eBay UK,EBY-001,URB-M-1045,Red Accessorie,AW25,Accessories,White,XXL,5000000104500,5,360.9,72.18,21.72,0,0.0,5,360.9,91,UrbanEdge,Men,9,38
11,2025-03-17,JD Sports,JDS-001,URB-M-1045,Red Accessorie,AW25,Accessories,White,M,5000000104500,0,0.0,72.18,21.72,0,0.0,0,0.0,154,UrbanEdge,Men,12,21
11,2025-03-17,Next,NXT-001,URB-M-1045,Red Accessorie,AW25,Accessories,White,S,5000000104500,2,144.36,72.18,21.72,0,0.0,2,144.36,94,UrbanEdge,Men,37,40
11,2025-03-17,ASOS,ASO-001,URB-M-1045,Red Accessorie,AW25,Accessories,White,XXL,5000000104500,2,144.36,72.18,21.72,0,0.0,2,144.36,101,UrbanEdge,Men,44,14
11,2025-03-17,Very,VRY-001,URB-M-1045,Red Accessorie,AW25,Accessories,White,XS,5000000104500,5,360.9,72.18,21.72,0,0.0,5,360.9,179,UrbanEdge,Men,25,61
11,2025-03-17,Amazon UK,AMZ-001,URB-M-1046,Camel Accessorie,SS26,Accessories,Blue,M,5000000104600,2,133.7,66.85,22.21,0,0.0,2,133.7,178,UrbanEdge,Men,24,28
11,2025-03-17,ASOS,ASO-001,URB-M-1046,Camel Accessorie,SS26,Accessories,Blue,M,5000000104600,8,534.8,66.85,22.21,0,0.0,8,534.8,193,UrbanEdge,Men,5,28
11,2025-03-17,Very,VRY-001,URB-M-1046,Camel Accessorie,SS26,Accessories,Blue,XS,5000000104600,7,467.95,66.85,22.21,1,66.85,8,534.8,10,UrbanEdge,Men,23,75
11,2025-03-17,Zalando,ZAL-001,URB-M-1046,Camel Accessorie,SS26,Accessories,Blue,XL,5000000104600,0,0.0,66.85,22.21,0,0.0,0,0.0,174,UrbanEdge,Men,32,42
11,2025-03-17,eBay UK,EBY-001,URB-M-1046,Camel Accessorie,SS26,Accessories,Blue,L,5000000104600,9,601.65,66.85,22.21,0,0.0,9,601.65,77,UrbanEdge,Men,29,45
11,2025-03-17,Amazon UK,AMZ-001,URB-M-1047,Navy Accessorie,AW25,Accessories,Blue,XXL,5000000104700,1,83.41,83.41,33.26,0,0.0,1,83.41,27,UrbanEdge,Men,37,48
11,2025-03-17,eBay UK,EBY-001,URB-M-1047,Navy Accessorie,AW25,Accessories,Blue,XL,5000000104700,1,83.41,83.41,33.26,0,0.0,1,83.41,92,UrbanEdge,Men,10,44
11,2025-03-17,Very,VRY-001,URB-M-1047,Navy Accessorie,AW25,Accessories,Blue,XL,5000000104700,7,583.87,83.41,33.26,0,0.0,7,583.87,109,UrbanEdge,Men,40,50
11,2025-03-17,Next,NXT-001,URB-M-1047,Navy Accessorie,AW25,Accessories,Blue,XS,5000000104700,7,583.87,83.41,33.26,0,0.0,7,583.87,75,UrbanEdge,Men,32,36
11,2025-03-17,Zalando,ZAL-001,URB-M-1047,Navy Accessorie,AW25,Accessories,Blue,M,5000000104700,1,83.41,83.41,33.26,0,0.0,1,83.41,161,UrbanEdge,Men,30,25
11,2025-03-17,JD Sports,JDS-001,URB-M-1047,Navy Accessorie,AW25,Accessories,Blue,L,5000000104700,6,500.46,83.41,33.26,0,0.0,6,500.46,160,UrbanEdge,Men,30,39
11,2025-03-17,JD Sports,JDS-001,SOF-W-1048,Camel Top,SS26,Tops,Pink,L,5000000104800,1,100.42,100.42,35.89,0,0.0,1,100.42,57,SoftLux,Women,23,27
11,2025-03-17,eBay UK,EBY-001,SOF-W-1048,Camel Top,SS26,Tops,Pink,L,5000000104800,3,301.26,100.42,35.89,0,0.0,3,301.26,25,SoftLux,Women,11,27
11,2025-03-17,Next,NXT-001,SOF-W-1048,Camel Top,SS26,Tops,Pink,XL,5000000104800,9,903.78,100.42,35.89,1,100.42,10,1004.2,82,SoftLux,Women,40,78
11,2025-03-17,ASOS,ASO-001,SOF-W-1048,Camel Top,SS26,Tops,Pink,M,5000000104800,2,200.84,100.42,35.89,0,0.0,2,200.84,114,SoftLux,Women,28,51
11,2025-03-17,Zalando,ZAL-001,SOF-W-1049,Beige Top,AW25,Tops,Grey,XS,5000000104900,4,379.2,94.8,36.95,0,0.0,4,379.2,164,SoftLux,Women,2,77
11,2025-03-17,eBay UK,EBY-001,SOF-W-1049,Beige Top,AW25,Tops,Grey,L,5000000104900,2,189.6,94.8,36.95,0,0.0,2,189.6,12,SoftLux,Women,14,73
11,2025-03-17,Very,VRY-001,SOF-W-1049,Beige Top,AW25,Tops,Grey,XXL,5000000104900,2,189.6,94.8,36.95,0,0.0,2,189.6,71,SoftLux,Women,18,3
11,2025-03-17,ASOS,ASO-001,SOF-W-1049,Beige Top,AW25,Tops,Grey,M,5000000104900,2,189.6,94.8,36.95,0,0.0,2,189.6,118,SoftLux,Women,13,92
11,2025-03-17,Amazon UK,AMZ-001,SOF-W-1049,Beige Top,AW25,Tops,Grey,S,5000000104900,3,284.4,94.8,36.95,0,0.0,3,284.4,173,SoftLux,Women,36,46
11,2025-03-17,eBay UK,EBY-001,SOF-W-1050,Black Top,SS26,Tops,Pink,S,5000000105000,1,24.79,24.79,7.67,0,0.0,1,24.79,154,SoftLux,Women,16,20
11,2025-03-17,ASOS,ASO-001,SOF-W-1050,Black Top,SS26,Tops,Pink,XL,5000000105000,3,74.37,24.79,7.67,0,0.0,3,74.37,80,SoftLux,Women,47,31
11,2025-03-17,Very,VRY-001,SOF-W-1050,Black Top,SS26,Tops,Pink,XL,5000000105000,4,99.16,24.79,7.67,0,0.0,4,99.16,13,SoftLux,Women,19,81
11,2025-03-17,Amazon UK,AMZ-001,SOF-W-1050,Black Top,SS26,Tops,Pink,XL,5000000105000,6,148.74,24.79,7.67,0,0.0,6,148.74,143,SoftLux,Women,29,91
11,2025-03-17,eBay UK,EBY-001,SOF-W-1051,Navy Top,AW25,Tops,Red,L,5000000105100,3,335.4,111.8,45.79,0,0.0,3,335.4,159,SoftLux,Women,49,46
11,2025-03-17,Zalando,ZAL-001,SOF-W-1051,Navy Top,AW25,Tops,Red,XXL,5000000105100,2,223.6,111.8,45.79,0,0.0,2,223.6,121,SoftLux,Women,23,21
11,2025-03-17,Next,NXT-001,SOF-W-1051,Navy Top,AW25,Tops,Red,L,5000000105100,2,223.6,111.8,45.79,0,0.0,2,223.6,147,SoftLux,Women,43,84
11,2025-03-17,Very,VRY-001,SOF-W-1051,Navy Top,AW25,Tops,Red,M,5000000105100,0,0.0,111.8,45.79,0,0.0,0,0.0,104,SoftLux,Women,28,49
11,2025-03-17,JD Sports,JDS-001,SOF-W-1051,Navy Top,AW25,Tops,Red,XXL,5000000105100,3,335.4,111.8,45.79,0,0.0,3,335.4,195,SoftLux,Women,39,75
11,2025-03-17,Amazon UK,AMZ-001,SOF-W-1051,Navy Top,AW25,Tops,Red,XXL,5000000105100,0,0.0,111.8,45.79,0,0.0,0,0.0,62,SoftLux,Women,18,4
11,2025-03-17,eBay UK,EBY-001,SOF-M-1052,Grey Top,SS26,Tops,Grey,S,5000000105200,10,512.4,51.24,21.24,1,51.24,11,563.64,13,SoftLux,Men,22,23
11,2025-03-17,Zalando,ZAL-001,SOF-M-1052,Grey Top,SS26,Tops,Grey,S,5000000105200,6,307.44,51.24,21.24,0,0.0,6,307.44,38,SoftLux,Men,17,44
11,2025-03-17,ASOS,ASO-001,SOF-M-1052,Grey Top,SS26,Tops,Grey,XXL,5000000105200,10,512.4,51.24,21.24,0,0.0,10,512.4,83,SoftLux,Men,0,62
11,2025-03-17,Amazon UK,AMZ-001,SOF-M-1052,Grey Top,SS26,Tops,Grey,L,5000000105200,7,358.68,51.24,21.24,0,0.0,7,358.68,76,SoftLux,Men,24,6
11,2025-03-17,ASOS,ASO-001,SOF-M-1053,Navy Top,AW25,Tops,Black,XL,5000000105300,2,56.52,28.26,8.56,0,0.0,2,56.52,131,SoftLux,Men,27,71
11,2025-03-17,eBay UK,EBY-001,SOF-M-1053,Navy Top,AW25,Tops,Black,XL,5000000105300,1,28.26,28.26,8.56,0,0.0,1,28.26,171,SoftLux,Men,23,3
11,2025-03-17,Very,VRY-001,SOF-M-1053,Navy Top,AW25,Tops,Black,S,5000000105300,7,197.82,28.26,8.56,0,0.0,7,197.82,67,SoftLux,Men,24,71
11,2025-03-17,Zalando,ZAL-001,SOF-M-1053,Navy Top,AW25,Tops,Black,M,5000000105300,2,56.52,28.26,8.56,0,0.0,2,56.52,163,SoftLux,Men,18,74
11,2025-03-17,Amazon UK,AMZ-001,SOF-M-1053,Navy Top,AW25,Tops,Black,XL,5000000105300,14,395.64,28.26,8.56,2,56.52,16,452.16,100,SoftLux,Men,21,21
11,2025-03-17,Amazon UK,AMZ-001,SOF-M-1054,Pink Top,SS26,Tops,White,S,5000000105400,2,208.88,104.44,40.29,0,0.0,2,208.88,171,SoftLux,Men,20,41
11,2025-03-17,Zalando,ZAL-001,SOF-M-1054,Pink Top,SS26,Tops,White,S,5000000105400,8,835.52,104.44,40.29,0,0.0,8,835.52,34,SoftLux,Men,5,38
11,2025-03-17,JD Sports,JDS-001,SOF-M-1054,Pink Top,SS26,Tops,White,XL,5000000105400,12,1253.28,104.44,40.29,1,104.44,13,1357.72,158,SoftLux,Men,41,18
11,2025-03-17,Next,NXT-001,SOF-M-1054,Pink Top,SS26,Tops,White,S,5000000105400,19,1984.36,104.44,40.29,3,313.32,22,2297.68,52,SoftLux,Men,28,81
11,2025-03-17,eBay UK,EBY-001,SOF-M-1054,Pink Top,SS26,Tops,White,XS,5000000105400,5,522.2,104.44,40.29,0,0.0,5,522.2,195,SoftLux,Men,36,17
11,2025-03-17,Zalando,ZAL-001,SOF-M-1055,White Top,SS26,Tops,White,XL,5000000105500,0,0.0,61.59,17.71,0,0.0,0,0.0,178,SoftLux,Men,34,56
11,2025-03-17,Amazon UK,AMZ-001,SOF-M-1055,White Top,SS26,Tops,White,XL,5000000105500,0,0.0,61.59,17.71,0,0.0,0,0.0,50,SoftLux,Men,20,26
11,2025-03-17,JD Sports,JDS-001,SOF-M-1055,White Top,SS26,Tops,White,XS,5000000105500,4,246.36,61.59,17.71,0,0.0,4,246.36,173,SoftLux,Men,38,76
11,2025-03-17,ASOS,ASO-001,SOF-M-1055,White Top,SS26,Tops,White,XXL,5000000105500,2,123.18,61.59,17.71,0,0.0,2,123.18,40,SoftLux,Men,26,42
11,2025-03-17,Amazon UK,AMZ-001,SOF-W-1056,White Bottom,SS26,Bottoms,Pink,M,5000000105600,1,80.07,80.07,26.87,0,0.0,1,80.07,95,SoftLux,Women,12,91
11,2025-03-17,Zalando,ZAL-001,SOF-W-1056,White Bottom,SS26,Bottoms,Pink,XXL,5000000105600,2,160.14,80.07,26.87,0,0.0,2,160.14,164,SoftLux,Women,15,74
11,2025-03-17,Very,VRY-001,SOF-W-1056,White Bottom,SS26,Bottoms,Pink,XS,5000000105600,5,400.35,80.07,26.87,0,0.0,5,400.35,93,SoftLux,Women,45,13
11,2025-03-17,eBay UK,EBY-001,SOF-W-1056,White Bottom,SS26,Bottoms,Pink,XL,5000000105600,5,400.35,80.07,26.87,0,0.0,5,400.35,43,SoftLux,Women,34,80
11,2025-03-17,ASOS,ASO-001,SOF-W-1056,White Bottom,SS26,Bottoms,Pink,XL,5000000105600,2,160.14,80.07,26.87,0,0.0,2,160.14,150,SoftLux,Women,27,2
11,2025-03-17,Next,NXT-001,SOF-W-1056,White Bottom,SS26,Bottoms,Pink,M,5000000105600,1,80.07,80.07,26.87,0,0.0,1,80.07,163,SoftLux,Women,26,15
11,2025-03-17,eBay UK,EBY-001,SOF-W-1057,Grey Bottom,AW25,Bottoms,Beige,M,5000000105700,1,46.41,46.41,15.31,0,0.0,1,46.41,14,SoftLux,Women,14,11
11,2025-03-17,Next,NXT-001,SOF-W-1057,Grey Bottom,AW25,Bottoms,Beige,M,5000000105700,0,0.0,46.41,15.31,0,0.0,0,0.0,21,SoftLux,Women,23,94
11,2025-03-17,Very,VRY-001,SOF-W-1057,Grey Bottom,AW25,Bottoms,Beige,XS,5000000105700,5,232.05,46.41,15.31,0,0.0,5,232.05,32,SoftLux,Women,18,52
11,2025-03-17,Zalando,ZAL-001,SOF-W-1057,Grey Bottom,AW25,Bottoms,Beige,M,5000000105700,4,185.64,46.41,15.31,0,0.0,4,185.64,139,SoftLux,Women,5,34
11,2025-03-17,JD Sports,JDS-001,SOF-W-1057,Grey Bottom,AW25,Bottoms,Beige,XS,5000000105700,2,92.82,46.41,15.31,0,0.0,2,92.82,194,SoftLux,Women,4,64
11,2025-03-17,Amazon UK,AMZ-001,SOF-W-1057,Grey Bottom,AW25,Bottoms,Beige,XS,5000000105700,16,742.56,46.41,15.31,2,92.82,18,835.38,93,SoftLux,Women,32,4
11,2025-03-17,Next,NXT-001,SOF-W-1058,Pink Bottom,AW25,Bottoms,Black,XL,5000000105800,10,744.2,74.42,27.28,1,74.42,11,818.62,36,SoftLux,Women,31,2
11,2025-03-17,eBay UK,EBY-001,SOF-W-1058,Pink Bottom,AW25,Bottoms,Black,M,5000000105800,11,818.62,74.42,27.28,1,74.42,12,893.04,17,SoftLux,Women,32,31
11,2025-03-17,JD Sports,JDS-001,SOF-W-1058,Pink Bottom,AW25,Bottoms,Black,XXL,5000000105800,12,893.04,74.42,27.28,1,74.42,13,967.46,73,SoftLux,Women,32,73
11,2025-03-17,Amazon UK,AMZ-001,SOF-W-1058,Pink Bottom,AW25,Bottoms,Black,XXL,5000000105800,4,297.68,74.42,27.28,0,0.0,4,297.68,189,SoftLux,Women,46,22
11,2025-03-17,Very,VRY-001,SOF-W-1058,Pink Bottom,AW25,Bottoms,Black,S,5000000105800,0,0.0,74.42,27.28,0,0.0,0,0.0,116,SoftLux,Women,20,48
11,2025-03-17,Next,NXT-001,SOF-W-1059,Navy Bottom,SS26,Bottoms,White,M,5000000105900,1,109.86,109.86,40.51,0,0.0,1,109.86,148,SoftLux,Women,11,6
11,2025-03-17,JD Sports,JDS-001,SOF-W-1059,Navy Bottom,SS26,Bottoms,White,XL,5000000105900,7,769.02,109.86,40.51,1,109.86,8,878.88,136,SoftLux,Women,13,64
11,2025-03-17,eBay UK,EBY-001,SOF-W-1059,Navy Bottom,SS26,Bottoms,White,XL,5000000105900,6,659.16,109.86,40.51,0,0.0,6,659.16,144,SoftLux,Women,20,24
11,2025-03-17,Amazon UK,AMZ-001,SOF-W-1059,Navy Bottom,SS26,Bottoms,White,XL,5000000105900,5,549.3,109.86,40.51,0,0.0,5,549.3,17,SoftLux,Women,1,35
11,2025-03-17,ASOS,ASO-001,SOF-W-1059,Navy Bottom,SS26,Bottoms,White,XXL,5000000105900,1,109.86,109.86,40.51,0,0.0,1,109.86,144,SoftLux,Women,0,70
11,2025-03-17,JD Sports,JDS-001,SOF-M-1060,Blue Bottom,AW25,Bottoms,Blue,L,5000000106000,7,473.83,67.69,22.36,0,0.0,7,473.83,11,SoftLux,Men,28,10
11,2025-03-17,eBay UK,EBY-001,SOF-M-1060,Blue Bottom,AW25,Bottoms,Blue,L,5000000106000,1,67.69,67.69,22.36,0,0.0,1,67.69,120,SoftLux,Men,47,21
11,2025-03-17,Zalando,ZAL-001,SOF-M-1060,Blue Bottom,AW25,Bottoms,Blue,L,5000000106000,18,1218.42,67.69,22.36,3,203.07,21,1421.49,190,SoftLux,Men,25,11
11,2025-03-17,Very,VRY-001,SOF-M-1060,Blue Bottom,AW25,Bottoms,Blue,XS,5000000106000,2,135.38,67.69,22.36,0,0.0,2,135.38,192,SoftLux,Men,45,10
11,2025-03-17,Next,NXT-001,SOF-M-1060,Blue Bottom,AW25,Bottoms,Blue,XXL,5000000106000,18,1218.42,67.69,22.36,1,67.69,19,1286.11,129,SoftLux,Men,14,60
11,2025-03-17,Amazon UK,AMZ-001,SOF-M-1060,Blue Bottom,AW25,Bottoms,Blue,M,5000000106000,15,1015.35,67.69,22.36,1,67.69,16,1083.04,28,SoftLux,Men,2,38
11,2025-03-17,ASOS,ASO-001,SOF-M-1060,Blue Bottom,AW25,Bottoms,Blue,S,5000000106000,8,541.52,67.69,22.36,0,0.0,8,541.52,87,SoftLux,Men,49,36
11,2025-03-17,ASOS,ASO-001,SOF-M-1061,Blue Bottom,AW25,Bottoms,White,L,5000000106100,6,588.12,98.02,33.05,0,0.0,6,588.12,34,SoftLux,Men,20,50
11,2025-03-17,Next,NXT-001,SOF-M-1061,Blue Bottom,AW25,Bottoms,White,XL,5000000106100,0,0.0,98.02,33.05,0,0.0,0,0.0,174,SoftLux,Men,39,94
11,2025-03-17,JD Sports,JDS-001,SOF-M-1061,Blue Bottom,AW25,Bottoms,White,M,5000000106100,7,686.14,98.02,33.05,0,0.0,7,686.14,104,SoftLux,Men,37,58
11,2025-03-17,Next,NXT-001,SOF-M-1062,Blue Bottom,AW25,Bottoms,Beige,M,5000000106200,3,114.72,38.24,12.77,0,0.0,3,114.72,181,SoftLux,Men,32,8
11,2025-03-17,JD Sports,JDS-001,SOF-M-1062,Blue Bottom,AW25,Bottoms,Beige,S,5000000106200,2,76.48,38.24,12.77,0,0.0,2,76.48,27,SoftLux,Men,21,89
11,2025-03-17,Amazon UK,AMZ-001,SOF-M-1062,Blue Bottom,AW25,Bottoms,Beige,M,5000000106200,0,0.0,38.24,12.77,0,0.0,0,0.0,189,SoftLux,Men,4,83
11,2025-03-17,eBay UK,EBY-001,SOF-M-1062,Blue Bottom,AW25,Bottoms,Beige,M,5000000106200,6,229.44,38.24,12.77,0,0.0,6,229.44,180,SoftLux,Men,16,84
11,2025-03-17,Very,VRY-001,SOF-M-1062,Blue Bottom,AW25,Bottoms,Beige,M,5000000106200,0,0.0,38.24,12.77,0,0.0,0,0.0,80,SoftLux,Men,21,28
11,2025-03-17,ASOS,ASO-001,SOF-M-1062,Blue Bottom,AW25,Bottoms,Beige,L,5000000106200,4,152.96,38.24,12.77,0,0.0,4,152.96,105,SoftLux,Men,31,59
11,2025-03-17,Next,NXT-001,SOF-M-1063,Olive Bottom,SS26,Bottoms,Blue,XL,5000000106300,6,354.06,59.01,24.6,1,59.01,7,413.07,165,SoftLux,Men,27,25
11,2025-03-17,Very,VRY-001,SOF-M-1063,Olive Bottom,SS26,Bottoms,Blue,XL,5000000106300,0,0.0,59.01,24.6,0,0.0,0,0.0,91,SoftLux,Men,1,18
11,2025-03-17,JD Sports,JDS-001,SOF-M-1063,Olive Bottom,SS26,Bottoms,Blue,XXL,5000000106300,6,354.06,59.01,24.6,1,59.01,7,413.07,94,SoftLux,Men,29,93
11,2025-03-17,eBay UK,EBY-001,SOF-M-1063,Olive Bottom,SS26,Bottoms,Blue,XS,5000000106300,4,236.04,59.01,24.6,0,0.0,4,236.04,180,SoftLux,Men,40,67
11,2025-03-17,Amazon UK,AMZ-001,SOF-M-1063,Olive Bottom,SS26,Bottoms,Blue,L,5000000106300,1,59.01,59.01,24.6,0,0.0,1,59.01,102,SoftLux,Men,32,12
11,2025-03-17,Zalando,ZAL-001,SOF-M-1063,Olive Bottom,SS26,Bottoms,Blue,L,5000000106300,1,59.01,59.01,24.6,0,0.0,1,59.01,154,SoftLux,Men,13,79
11,2025-03-17,ASOS,ASO-001,SOF-M-1063,Olive Bottom,SS26,Bottoms,Blue,M,5000000106300,3,177.03,59.01,24.6,0,0.0,3,177.03,46,SoftLux,Men,9,15
11,2025-03-17,Zalando,ZAL-001,SOF-W-1064,Red Dresse,AW25,Dresses,White,XL,5000000106400,1,118.0,118.0,41.19,0,0.0,1,118.0,91,SoftLux,Women,7,8
11,2025-03-17,Amazon UK,AMZ-001,SOF-W-1064,Red Dresse,AW25,Dresses,White,XS,5000000106400,4,472.0,118.0,41.19,0,0.0,4,472.0,33,SoftLux,Women,34,34
11,2025-03-17,eBay UK,EBY-001,SOF-W-1064,Red Dresse,AW25,Dresses,White,XXL,5000000106400,3,354.0,118.0,41.19,0,0.0,3,354.0,76,SoftLux,Women,46,87
11,2025-03-17,ASOS,ASO-001,SOF-W-1064,Red Dresse,AW25,Dresses,White,L,5000000106400,3,354.0,118.0,41.19,0,0.0,3,354.0,36,SoftLux,Women,24,0
11,2025-03-17,Very,VRY-001,SOF-W-1064,Red Dresse,AW25,Dresses,White,XXL,5000000106400,2,236.0,118.0,41.19,0,0.0,2,236.0,105,SoftLux,Women,3,90
11,2025-03-17,ASOS,ASO-001,SOF-W-1065,Black Dresse,AW25,Dresses,Red,S,5000000106500,1,118.83,118.83,37.46,0,0.0,1,118.83,45,SoftLux,Women,15,69
11,2025-03-17,Very,VRY-001,SOF-W-1065,Black Dresse,AW25,Dresses,Red,S,5000000106500,7,831.81,118.83,37.46,0,0.0,7,831.81,50,SoftLux,Women,26,10
11,2025-03-17,Amazon UK,AMZ-001,SOF-W-1065,Black Dresse,AW25,Dresses,Red,L,5000000106500,6,712.98,118.83,37.46,0,0.0,6,712.98,99,SoftLux,Women,22,24
11,2025-03-17,Zalando,ZAL-001,SOF-W-1065,Black Dresse,AW25,Dresses,Red,L,5000000106500,7,831.81,118.83,37.46,0,0.0,7,831.81,94,SoftLux,Women,36,43
11,2025-03-17,eBay UK,EBY-001,SOF-W-1065,Black Dresse,AW25,Dresses,Red,XS,5000000106500,2,237.66,118.83,37.46,0,0.0,2,237.66,73,SoftLux,Women,25,50
11,2025-03-17,JD Sports,JDS-001,SOF-W-1065,Black Dresse,AW25,Dresses,Red,L,5000000106500,8,950.64,118.83,37.46,1,118.83,9,1069.47,170,SoftLux,Women,38,53
11,2025-03-17,Next,NXT-001,SOF-W-1065,Black Dresse,AW25,Dresses,Red,XL,5000000106500,2,237.66,118.83,37.46,0,0.0,2,237.66,96,SoftLux,Women,14,68
11,2025-03-17,Next,NXT-001,SOF-W-1066,Navy Dresse,SS25,Dresses,Black,XXL,5000000106600,1,28.84,28.84,9.31,0,0.0,1,28.84,102,SoftLux,Women,31,49
11,2025-03-17,eBay UK,EBY-001,SOF-W-1066,Navy Dresse,SS25,Dresses,Black,XL,5000000106600,6,173.04,28.84,9.31,0,0.0,6,173.04,86,SoftLux,Women,25,70
